1, -1, -0.5, 0
2, 1, -0.5, 0
3, 1, 0.5, 0
4, -1, 0.5, 0
5, 0, -0.15, 0
6, 0, 0.15, 0
7, -0.15, 0, 0
8, 0.15, 0, 0
9, -0.5, -0.4, 0
10, -0.5, -0.2, 0
11, -0.6, -0.3, 0
12, -0.4, -0.3, 0
13, 0.5, -0.4, 0
14, 0.5, -0.2, 0
15, 0.4, -0.3, 0
16, 0.6, -0.3, 0
17, -0.5, 0.2, 0
18, -0.5, 0.4, 0
19, -0.6, 0.3, 0
20, -0.4, 0.3, 0
21, 0.5, 0.2, 0
22, 0.5, 0.4, 0
23, 0.4, 0.3, 0
24, 0.6, 0.3, 0
25, -0.95000000000014, -0.5, 0
26, -0.90000000000028, -0.5, 0
27, -0.85000000000042, -0.5, 0
28, -0.80000000000055, -0.5, 0
29, -0.75000000000069, -0.5, 0
30, -0.70000000000083, -0.5, 0
31, -0.65000000000097, -0.5, 0
32, -0.60000000000111, -0.5, 0
33, -0.55000000000125, -0.5, 0
34, -0.50000000000139, -0.5, 0
35, -0.45000000000153, -0.5, 0
36, -0.40000000000166, -0.5, 0
37, -0.3500000000018, -0.5, 0
38, -0.30000000000194, -0.5, 0
39, -0.25000000000208, -0.5, 0
40, -0.20000000000222, -0.5, 0
41, -0.15000000000236, -0.5, 0
42, -0.1000000000025, -0.5, 0
43, -0.050000000002635, -0.5, 0
44, -2.7522428780458e-12, -0.5, 0
45, 0.049999999997365, -0.5, 0
46, 0.099999999997503, -0.5, 0
47, 0.14999999999764, -0.5, 0
48, 0.19999999999778, -0.5, 0
49, 0.24999999999792, -0.5, 0
50, 0.29999999999806, -0.5, 0
51, 0.3499999999982, -0.5, 0
52, 0.39999999999834, -0.5, 0
53, 0.44999999999847, -0.5, 0
54, 0.49999999999861, -0.5, 0
55, 0.54999999999875, -0.5, 0
56, 0.59999999999889, -0.5, 0
57, 0.64999999999903, -0.5, 0
58, 0.69999999999917, -0.5, 0
59, 0.74999999999931, -0.5, 0
60, 0.79999999999945, -0.5, 0
61, 0.84999999999958, -0.5, 0
62, 0.89999999999972, -0.5, 0
63, 0.94999999999986, -0.5, 0
64, 1, -0.45000000000014, 0
65, 1, -0.40000000000028, 0
66, 1, -0.35000000000042, 0
67, 1, -0.30000000000055, 0
68, 1, -0.25000000000069, 0
69, 1, -0.20000000000083, 0
70, 1, -0.15000000000097, 0
71, 1, -0.10000000000111, 0
72, 1, -0.050000000001248, 0
73, 1, -1.3761214390229e-12, 0
74, 1, 0.049999999998752, 0
75, 1, 0.09999999999889, 0
76, 1, 0.14999999999903, 0
77, 1, 0.19999999999917, 0
78, 1, 0.24999999999931, 0
79, 1, 0.29999999999945, 0
80, 1, 0.34999999999958, 0
81, 1, 0.39999999999972, 0
82, 1, 0.44999999999986, 0
83, 0.95000000000014, 0.5, 0
84, 0.90000000000028, 0.5, 0
85, 0.85000000000042, 0.5, 0
86, 0.80000000000055, 0.5, 0
87, 0.75000000000069, 0.5, 0
88, 0.70000000000083, 0.5, 0
89, 0.65000000000097, 0.5, 0
90, 0.60000000000111, 0.5, 0
91, 0.55000000000125, 0.5, 0
92, 0.50000000000139, 0.5, 0
93, 0.45000000000153, 0.5, 0
94, 0.40000000000166, 0.5, 0
95, 0.3500000000018, 0.5, 0
96, 0.30000000000194, 0.5, 0
97, 0.25000000000208, 0.5, 0
98, 0.20000000000222, 0.5, 0
99, 0.15000000000236, 0.5, 0
100, 0.1000000000025, 0.5, 0
101, 0.050000000002635, 0.5, 0
102, 2.7522428780458e-12, 0.5, 0
103, -0.049999999997365, 0.5, 0
104, -0.099999999997503, 0.5, 0
105, -0.14999999999764, 0.5, 0
106, -0.19999999999778, 0.5, 0
107, -0.24999999999792, 0.5, 0
108, -0.29999999999806, 0.5, 0
109, -0.3499999999982, 0.5, 0
110, -0.39999999999834, 0.5, 0
111, -0.44999999999847, 0.5, 0
112, -0.49999999999861, 0.5, 0
113, -0.54999999999875, 0.5, 0
114, -0.59999999999889, 0.5, 0
115, -0.64999999999903, 0.5, 0
116, -0.69999999999917, 0.5, 0
117, -0.74999999999931, 0.5, 0
118, -0.79999999999945, 0.5, 0
119, -0.84999999999958, 0.5, 0
120, -0.89999999999972, 0.5, 0
121, -0.94999999999986, 0.5, 0
122, -1, 0.45000000000014, 0
123, -1, 0.40000000000028, 0
124, -1, 0.35000000000042, 0
125, -1, 0.30000000000055, 0
126, -1, 0.25000000000069, 0
127, -1, 0.20000000000083, 0
128, -1, 0.15000000000097, 0
129, -1, 0.10000000000111, 0
130, -1, 0.050000000001248, 0
131, -1, 1.3761214390229e-12, 0
132, -1, -0.049999999998752, 0
133, -1, -0.09999999999889, 0
134, -1, -0.14999999999903, 0
135, -1, -0.19999999999917, 0
136, -1, -0.24999999999931, 0
137, -1, -0.29999999999945, 0
138, -1, -0.34999999999958, 0
139, -1, -0.39999999999972, 0
140, -1, -0.44999999999986, 0
141, -0.038822856866562, -0.14488887391625, 0
142, -0.075000000178762, -0.12990381046446, 0
143, -0.1060660174206, -0.10606601693536, 0
144, -0.12990381069325, -0.074999999782486, 0
145, -0.14488887397608, -0.038822856643264, 0
146, -0.14488887391625, 0.038822856866562, 0
147, -0.12990381046446, 0.075000000178762, 0
148, -0.10606601693536, 0.1060660174206, 0
149, -0.074999999782486, 0.12990381069325, 0
150, -0.038822856643264, 0.14488887397608, 0
151, 0.038822856866562, 0.14488887391625, 0
152, 0.075000000178762, 0.12990381046446, 0
153, 0.1060660174206, 0.10606601693536, 0
154, 0.12990381069325, 0.074999999782486, 0
155, 0.14488887397608, 0.038822856643264, 0
156, 0.14488887391625, -0.038822856866562, 0
157, 0.12990381046446, -0.075000000178762, 0
158, 0.10606601693536, -0.1060660174206, 0
159, 0.074999999782486, -0.12990381069325, 0
160, 0.038822856643264, -0.14488887397608, 0
161, -0.53826834326083, -0.39238795324105, 0
162, -0.57071067825343, -0.37071067798388, 0
163, -0.59238795328892, -0.33826834314527, 0
164, -0.5923879531983, -0.26173165663594, 0
165, -0.57071067799115, -0.22928932175384, 0
166, -0.53826834302098, -0.2076120466596, 0
167, -0.46173165668286, -0.20761204678227, 0
168, -0.4292893217271, -0.22928932203559, 0
169, -0.40761204671635, -0.26173165684201, 0
170, -0.40761204678447, -0.33826834332244, 0
171, -0.42928932198488, -0.37071067822219, 0
172, -0.46173165680959, -0.39238795327022, 0
173, 0.46173165675782, -0.39238795324878, 0
174, 0.42928932175724, -0.37071067799455, 0
175, 0.40761204671116, -0.33826834314547, 0
176, 0.40761204678659, -0.26173165667242, 0
177, 0.42928932200084, -0.22928932176185, 0
178, 0.46173165680639, -0.2076120467311, 0
179, 0.5382683433084, -0.20761204677865, 0
180, 0.57071067826288, -0.22928932202557, 0
181, 0.59238795327975, -0.26173165683259, 0
182, 0.59238795320043, -0.33826834335892, 0
183, 0.57071067800711, -0.3707106782302, 0
184, 0.53826834301778, -0.39238795334173, 0
185, -0.5382683433084, 0.20761204677865, 0
186, -0.57071067826288, 0.22928932202557, 0
187, -0.59238795327975, 0.26173165683259, 0
188, -0.59238795320043, 0.33826834335892, 0
189, -0.57071067800711, 0.3707106782302, 0
190, -0.53826834301778, 0.39238795334173, 0
